"Vuosi","Erityisavustus","Asian nimi","Hanke","kid","AvustuskokonaisuusKoodi","Kunta","Maakunta","Hakija","ToimiNimi","AviKoodi","Kieli","Myönnetty Avustus","KuvausTeksti","Toteutusalue","HankkeenSijaintikuntaTeksti","VaikutusalueKoodiTeksti","YhteistyotahotTeksti","KohdeRyhma","AsiaSana","TeemaKoodiTeksti","TiivistettyKuvausHankkeestaTeksti","HankkeenKohdistuminen.VarhaiskasvatusJaEsiopetusKytkin","HankkeenKohdistuminen.TyoikaisetAikuisetKytkin","HankkeenKohdistuminen.ElamankulkuKytkin","HankkeenKohdistuminen.MuuKohderyhmaKytkin","HankkeenKohdistuminen.KotouttavaLiikuntaKytkin","HankkeenKohdistuminen.IkaihmisetKytkin","HankkeenKohdistuminen.MuuLastenJaNuortenKohderyhmaKytkin","HankkeenKohdistuminen.SoveltuvaLiikuntaKytkin","HankkeenKohdistuminen.MuuKohderyhmaTeksti","Diaarinumero","KORG_ID","K_01_Kysely_ID","K_01_PAR_ID","Kysely status 2019","K_02_Yhteistiedot_Organisaation_nimi","K_02_Yhteistiedot_Työpajan_nimi","Ytunnus","K_47_valmentautuja_Nuoria_yht","K_47_valmentautuja_yhteensä_yht","K_43_Henk_htv_yhteensä_yht","K_43_Henk_no_yhteensä_yht","KerhotoimintaanOsallistuvatYhteensaLkm","PaivaleiritoimintaanOsallistuvatYhteensaLkm","KerhojenMaaraYhteensaLkm","PaivaleirienMaaraLkm","Liikuntapaikkatyyppi_LiikuntahalliKytkin","Liikuntapaikkatyyppi_UlkoPalloYleisurheilukenttaKytkin","Liikuntapaikkatyyppi_MuuliikuntapaikkaKytkin","Liikuntapaikkatyyppi_MuuliikuntapaikkaTeksti","Liikuntapaikkatyyppi_JaahalliKytkin","Liikuntapaikkatyyppi_LahiliikuntapaikkaKytkin","Liikuntapaikkatyyppi_RantauimalaVenesatamaKytkin","Liikuntapaikkatyyppi_KuntorataValaistuLatuUlkoilureittiKytkin","Liikuntapaikkatyyppi_UimahalliKytkin","Liikuntapaikkatyyppi_LaskettelurinneHyppyrimakiKytkin","Koulut_LukiotLkm","Oppilaat_Lukiot_YhteensaLkm","Koulut_AmmatillisetOppilaitoksetLkm","Oppilaat_AmmatillisetOppilaitokset_YhteensaLkm"
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha905","Karjalan kunnaita diginä - Joensuu – Pohjois-Karjala – Laatokan Karjala",6437,"KiVa","Joensuu","Pohjois-Karjala","Joensuun seutukirjasto - Pohjois-Karjalan maakuntakirjasto","Joensuu",1024,"suomi",17000,,,"Joensuu","valtakunnallinen",,,,"Digitointi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha959","Kotiseutuaineisto käyttöön",6671,"KiVa","Nakkila","Satakunta","Nakkilan kunnankirjasto","Nakkila",1026,"suomi",9405,,,"Nakkila","valtakunnallinen",,,,"Digitointi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha964","Paikallishistoriat verkkoon",7144,"KiVa","Pori","Satakunta","Porin kaupunginkirjasto - Satakunnan maakuntakirjasto","Pori",1026,"suomi",66000,,,"Pori","valtakunnallinen",,,,"Digitointi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha966","Ympyrähulluista Hirvenpäähän – pieni kulttuuriretki verkossa Huittisten nykypäivästä sen paikallishistoriaan",6680,"KiVa","Huittinen","Satakunta","Huittisten kaupunginkirjasto","Huittinen",1026,"suomi",10640,,,"Huittinen","kunnat",,,,"Digitointi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha795","Osataanko etelän kirjastoissa - Kirjastohenkilöstön osaamiskartoitus",369,"KiVa","Lappeenranta","Etelä-Karjala","Lappeenrannan maakuntakirjasto","Lappeenranta",1023,"suomi",27000,,,"Lappeenranta","ylimaakunnallinen",,,,"Kirjastohenkilöstön osaamisen kehittäminen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha796","Pedagoginen informaatikko Etelä-Karjalan koulu- ja kirjastoyhteistyötä kehittämään",7449,"KiVa","Lappeenranta","Etelä-Karjala","Lappeenrannan maakuntakirjasto","Lappeenranta",1023,"suomi",38000,,,"Lappeenranta","maakunta",,,,"Kirjastohenkilöstön osaamisen kehittäminen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha844","Osaamisella parempaa asiakaspalvelua Keski-Pohjanmaan kirjastoissa",6454,"KiVa","Kokkola","Keski-Pohjanmaa","Kokkolan kaupunginkirjato-maakuntakirjasto","Kokkola",1027,"suomi",10000,,,"Kokkola","maakunta",,,,"Kirjastohenkilöstön osaamisen kehittäminen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha859","Mediaguru toimintaa tehostamaan",2621,"KiVa","Kouvola","Kymenlaakso","Kouvolan kaupunginkirjasto-maakuntakirjasto","Kouvola",1023,"suomi",23000,,,"Kouvola","kunnan- tai kaupunginosat",,,,"Kirjastohenkilöstön osaamisen kehittäminen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha876","Mediataitoja maakuntaan",7097,"KiVa","Rovaniemi","Lappi","Rovaniemen kaupunginkirjasto - Lapin maakuntakirjasto","Rovaniemi",1028,"suomi",32782,,,"Rovaniemi","maakunta",,,,"Kirjastohenkilöstön osaamisen kehittäminen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha973","Helppo tulla mukaan! Espoonlahden kirjastopalveluiden kehittämishanke",6145,"KiVa","Espoo","Uusimaa","Espoon kaupunginkirjasto","Espoo",1023,"suomi",11500,,,"Espoo","kunnan- tai kaupunginosat",,,,"Kirjastohenkilöstön osaamisen kehittäminen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha1002","Sisällöt haltuun ja uutta näkemystä asiakaspalveluun",6585,"KiVa","Tuusula","Uusimaa","Tuusulan kunnankirjasto","Tuusula",1023,"suomi",6000,,,"Tuusula","seutukunnat",,,,"Kirjastohenkilöstön osaamisen kehittäminen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha1005","Vaihtelu virkistää – työntekijävaihdot Uudenmaan kirjastoissa / Omväxling förnöjer! – arbetstagarutbyten i biblioteken i Nyland",6322,"KiVa","Porvoo","Uusimaa","Porvoon kaupunginkirjasto – Uudenmaan maakuntakirjasto","Porvoo",1023,"suomi",10000,,,"Porvoo","maakunta",,,,"Kirjastohenkilöstön osaamisen kehittäminen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha1022","Varsinais-Suomen medialähetit",608,"KiVa","Turku","Varsinais-Suomi","Turun kaupunginkirjasto","Turku",1026,"suomi",31900,,,"Turku","maakunta",,,,"Kirjastohenkilöstön osaamisen kehittäminen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha883","E-musiikkibaari",6335,"KiVa","Tampere","Pirkanmaa","Tampereen kaupunginkirjasto - Pirkanmaan maakuntakirjasto","Tampere",1027,"suomi",3500,,,"Tampere","kunnat",,,,"Kokoelmien kehittäminen, e-aineistot",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha893","Prosesseista politiikkaan – kokoelmat kuntoon!",1327,"KiVa","Sastamala","Pirkanmaa","Sastamalan kaupunginkirjasto","Sastamala",1027,"suomi",5000,,,"Sastamala","kunnan- tai kaupunginosat",,,,"Kokoelmien kehittäminen, e-aineistot",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha917","E-aineistot aktiivisesti arkeen ",6220,"KiVa","Kärsämäki","Pohjois-Pohjanmaa","Kärsämäen kirjasto","Kärsämäki",1025,"suomi",1500,,,"Kärsämäki","kunnat",,,,"Kokoelmien kehittäminen, e-aineistot",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha967","Borgå Gymnasiumin museokirjaston kirjojen, karttojen ja käsikirjoitusten luetteloinnin jatko 2",6241,"KiVa","Porvoo","Uusimaa","Porvoon kaupunginkirjasto - Uudenmaan maakuntakirjasto","Porvoo",1023,"suomi",21000,,,"Porvoo","kunnat",,,,"Kokoelmien kehittäminen, e-aineistot",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha774","Nya tekniska lösningar på Pedersöre kommunbibliotek",732,"KiVa","Pedersören kunta","Pohjanmaa","Pedersöre kommunbibliotek","Pedersören kunta",1027,"ruotsi",5000,,,"Pedersören kunta","kunnan- tai kaupunginosat",,,,"Laitehankinnat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha778","Informationsspridning, mediefostran och nya tjänster",316,"KiVa","Inkoo","Uusimaa","Ingå kommunbibliotek","Inkoo",1023,"ruotsi",6000,,,"Inkoo","kunnat",,,,"Laitehankinnat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha781","Uppdaterade mötesutrymmen",6243,"KiVa","Raasepori","Uusimaa","Raseborgs stadsbibliotek/ Ekenäs bibliotek","Raasepori",1023,"ruotsi",5000,,,"Raasepori","kunnan- tai kaupunginosat",,,,"Laitehankinnat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha786","Förnya teknisk utrustning i Pargas stadsbibliotek ",6306,"KiVa","Parainen","Varsinais-Suomi","Pargas stadsbibliotek","Parainen",1026,"ruotsi",7600,,,"Parainen","kunnat",,,,"Laitehankinnat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha797","Tabletista monitoimityökalu Lappeenrannan maakuntakirjastoon",2326,"KiVa","Lappeenranta","Etelä-Karjala","Lappeenrannan maakuntakirjasto","Lappeenranta",1023,"suomi",6000,,,"Lappeenranta","kunnat",,,,"Laitehankinnat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha828","Lainausautomaatti nuorten-ja lastenosastolle",6188,"KiVa","Sotkamo","Kainuu","Sotkamon kunnankirjasto","Sotkamo",1025,"suomi",6000,,,"Sotkamo","kunnat",,,,"Laitehankinnat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha833","Uusia laitteita kirjastoon",6248,"KiVa","Hyrynsalmi","Kainuu","Hyrynsalmen kunta / kunnankirjasto","Hyrynsalmi",1025,"suomi",4500,,,"Hyrynsalmi","kunnat",,,,"Laitehankinnat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha835","Dialogista digitarinaan - eheyttä elämään kirjastosta",6471,"KiVa","Riihimäki","Kanta-Häme","Riihimäen kaupunginkirjasto","Riihimäki",1023,"suomi",10000,,,"Riihimäki","seutukunnat",,,,"Laitehankinnat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha843","E-aineistot esiin",6256,"KiVa","Toholampi","Keski-Pohjanmaa","Toholammin kunnankirjasto","Toholampi",1027,"suomi",2400,,,"Toholampi","kunnat",,,,"Laitehankinnat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha856","Omatoimisuus onnistuu Kannonkoskella",6284,"KiVa","Kannonkoski","Keski-Suomi","Kannonkosken kunnankirjasto","Kannonkoski",1027,"suomi",7000,,,"Kannonkoski","kunnan- tai kaupunginosat",,,,"Laitehankinnat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha863","Modernit medialaitteet Kaakon kaksikkoon",6612,"KiVa","Virolahti","Kymenlaakso","Virolahden kunnankirjasto","Virolahti",1023,"suomi",9000,,,"Virolahti","kunnat",,,,"Laitehankinnat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha870","Kirjaston internet-yhteyksien ja asiakaspalvelun parantaminen",972,"KiVa","Utsjoki","Lappi","Utsjoen kunnankirjasto","Utsjoki",1028,"suomi",2000,,,"Utsjoki","kunnat",,,,"Laitehankinnat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha882","E-AINEISTOT, TABLETIT JA SENIORIT",6158,"KiVa","Valkeakoski","Pirkanmaa","Valkeakosken kaupunginkirjasto","Valkeakoski",1027,"suomi",6000,,,"Valkeakoski","kunnat",,,,"Laitehankinnat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha890","Lainauksenhallinta ajan tasalle: RFID",6392,"KiVa","Hämeenkyrö","Pirkanmaa","Hämeenkyrön kirjasto","Hämeenkyrö",1027,"suomi",6000,,,"Hämeenkyrö","kunnat",,,,"Laitehankinnat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha897","Vaihtoehtoja asiointiin",6193,"KiVa","Parkano","Pirkanmaa","Parkanon kaupunginkirjasto","Parkano",1027,"suomi",7000,,,"Parkano","kunnan- tai kaupunginosat",,,,"Laitehankinnat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha913","Tabletit tutuiksi ",6264,"KiVa","Tohmajärvi","Pohjois-Karjala","Tohmajärven kunnankirjasto","Tohmajärvi",1024,"suomi",1500,,,"Tohmajärvi","kunnan- tai kaupunginosat",,,,"Laitehankinnat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha916","Automaatit auttamaan",6506,"KiVa","Kalajoki","Pohjois-Pohjanmaa","Kalajoen kaupunki/kaupunginkirjasto","Kalajoki",1025,"suomi",7000,,,"Kalajoki","kunnan- tai kaupunginosat",,,,"Laitehankinnat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha943","Kyytiä e-aineistoille!",6155,"KiVa","Siilinjärvi","Pohjois-Savo","Siilinjärven kunnankirjasto","Siilinjärvi",1024,"suomi",3500,,,"Siilinjärvi","kunnat",,,,"Laitehankinnat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha947","Omatoimilainaus Ylä-Savon kirjastoissa",6287,"KiVa","Keitele","Pohjois-Savo","Keiteleen kunnankirjasto","Keitele",1024,"suomi",18800,,,"Keitele","kunnat",,,,"Laitehankinnat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha952","Mobiilit apuun tiedonhakuun",2565,"KiVa","Heinola","Päijät-Häme","Heinolan kaupunginkirjasto","Heinola",1023,"suomi",5000,,,"Heinola","kunnan- tai kaupunginosat",,,,"Laitehankinnat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha958","Info-tv:t kuntoon Rauman pääkirjastossa",6861,"KiVa","Rauma","Satakunta","Rauman kaupunginkirjasto","Rauma",1026,"suomi",6035,,,"Rauma","kunnat",,,,"Laitehankinnat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha963","Luvialaiset digitoimaan! : digitointitila Luvian pääkirjastoon",6527,"KiVa","Luvia","Satakunta","Luvian kunnankirjasto","Luvia",1026,"suomi",4560,,,"Luvia","kunnan- tai kaupunginosat",,,,"Laitehankinnat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha968","Digikansalaisen kuntoremontti - Ohjausta, opastusta ja omatoimisuutta",991,"KiVa","Kirkkonummi","Uusimaa","Kirkkonummen kunnankirjasto","Kirkkonummi",1023,"suomi",40000,,,"Kirkkonummi","kunnat",,,,"Laitehankinnat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha972","Helposti e-aineistojen äärelle",6526,"KiVa","Vihti","Uusimaa","Vihdin kunnankirjasto ","Vihti",1023,"suomi",7000,,,"Vihti","kunnat",,,,"Laitehankinnat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha976","Itsepalvelumahdollisuudella lisää laatua pienen kirjaston toimintaan ",6208,"KiVa","Pukkila","Uusimaa","Pukkilan kunnankirjasto","Pukkila",1023,"suomi",4000,,,"Pukkila","kunnat",,,,"Laitehankinnat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha990","Lisätyn todellisuuden hyödyntäminen kirjastopedagogiikassa",6178,"KiVa","Espoo","Uusimaa","Espoon kaupunginkirjasto","Espoo",1023,"suomi",20000,,,"Espoo","kunnan- tai kaupunginosat",,,,"Laitehankinnat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha997","Opetus mobiiliin - kirjastonkäytön opetuksen uudistaminen 2",2547,"KiVa","Nurmijärvi","Uusimaa","Nurmijärven kirjasto","Nurmijärvi",1023,"suomi",12000,,,"Nurmijärvi","kunnat",,,,"Laitehankinnat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha1006","Veran verran palvelua",6692,"KiVa","Vihti","Uusimaa","Vihdin kunnankirjasto","Vihti",1023,"suomi",2500,,,"Vihti","kunnat",,,,"Laitehankinnat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha1009","Elävä tila",6335,"KiVa","Somero","Varsinais-Suomi","Someron kaupunginkirjasto","Somero",1026,"suomi",3230,,,"Somero","kunnat",,,,"Laitehankinnat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha1016","Näkyy ja kuuluu!",6705,"KiVa","Aura","Varsinais-Suomi","Auran kirjasto ","Aura",1026,"suomi",1520,,,"Aura","kunnat",,,,"Laitehankinnat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha771","Bokstafetten",6517,"KiVa","Korsnäs","Pohjanmaa","Korsnäs kommunbibliotek","Korsnäs",1027,"ruotsi",10000,,,"Korsnäs","kunnat",,,,"Lukemisen edistäminen: kirjailijavierailut, kirjavinkkaus, lukupiirit, satutunnit ym.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha772","Läs och upplev!",6327,"KiVa","Kruunupyy","Pohjanmaa","Kronoby kommunbibliotek","Kruunupyy",1027,"ruotsi",8000,,,"Kruunupyy","kunnat",,,,"Lukemisen edistäminen: kirjailijavierailut, kirjavinkkaus, lukupiirit, satutunnit ym.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha773","Läsutvecklande verksamhet",6179,"KiVa","Luoto","Pohjanmaa","Larsmo kommunbibliotek","Luoto",1027,"ruotsi",5000,,,"Luoto","kunnat",,,,"Lukemisen edistäminen: kirjailijavierailut, kirjavinkkaus, lukupiirit, satutunnit ym.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha780","MED SIKTE PÅ LÄSNING",2621,"KiVa","Espoo","Uusimaa","Esbo stadsbibliotek","Espoo",1023,"ruotsi",10000,,,"Espoo","kunnan- tai kaupunginosat",,,,"Lukemisen edistäminen: kirjailijavierailut, kirjavinkkaus, lukupiirit, satutunnit ym.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha782","Vilda Östern – röster från öster / Villi itä? – tietoja ja tuntoja Venäjältä",6177,"KiVa","Porvoo","Uusimaa","Porvoon kaupunginkirjasto - Uudenmaan maakuntakirjasto","Porvoo",1023,"ruotsi",7000,,,"Porvoo","seutukunnat",,,,"Lukemisen edistäminen: kirjailijavierailut, kirjavinkkaus, lukupiirit, satutunnit ym.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha784","En läsande kommun - en läsfrämjande kampanj inom Kimitoöns kommun",6491,"KiVa","Kemiönsaari","Varsinais-Suomi","Kimitoöns kommunbibliotek","Kemiönsaari",1026,"ruotsi",14250,,,"Kemiönsaari","kunnat",,,,"Lukemisen edistäminen: kirjailijavierailut, kirjavinkkaus, lukupiirit, satutunnit ym.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha785","Fånga läslusten",6389,"KiVa","Parainen","Varsinais-Suomi","Pargas bibliotek","Parainen",1026,"ruotsi",13000,,,"Parainen","kunnan- tai kaupunginosat",,,,"Lukemisen edistäminen: kirjailijavierailut, kirjavinkkaus, lukupiirit, satutunnit ym.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha791","Kontaten kirjastoon: kirjaston asiakkuus alkaa pienestä",6378,"KiVa","Imatra","Etelä-Karjala","Imatran kaupunginkirjasto","Imatra",1023,"suomi",23000,,,"Imatra","kunnat",,,,"Lukemisen edistäminen: kirjailijavierailut, kirjavinkkaus, lukupiirit, satutunnit ym.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha792","Lapset lukemaan",7854,"KiVa","Parikkala","Etelä-Karjala","Parikkalan kirjasto","Parikkala",1023,"suomi",480,,,"Parikkala","kunnat",,,,"Lukemisen edistäminen: kirjailijavierailut, kirjavinkkaus, lukupiirit, satutunnit ym.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha803","Kirjailijavieraita koululaisille",1271,"KiVa","Teuva","Etelä-Pohjanmaa","Teuvan kunnankirjasto","Teuva",1027,"suomi",2000,,,"Teuva","kunnan- tai kaupunginosat",,,,"Lukemisen edistäminen: kirjailijavierailut, kirjavinkkaus, lukupiirit, satutunnit ym.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha813","Syvennetään lukukokemusta - tavataan kirjailija",6855,"KiVa","Kauhajoki","Etelä-Pohjanmaa","Kauhajoen kaupunginkirjasto","Kauhajoki",1027,"suomi",1000,,,"Kauhajoki","kunnat",,,,"Lukemisen edistäminen: kirjailijavierailut, kirjavinkkaus, lukupiirit, satutunnit ym.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha814","Vinkkausta ja vierailijoita nuorille ",2569,"KiVa","Isojoki","Etelä-Pohjanmaa","Isojoen kunnankirjasto","Isojoki",1027,"suomi",2000,,,"Isojoki","kunnan- tai kaupunginosat",,,,"Lukemisen edistäminen: kirjailijavierailut, kirjavinkkaus, lukupiirit, satutunnit ym.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha817","Kansalliset suositukset lukukoiratoimintaan kirjastoissa",6594,"KiVa","Mikkeli","Etelä-Savo","Mikkelin kaupunginkirjasto","Mikkeli",1024,"suomi",20000,,,"Mikkeli","valtakunnallinen",,,,"Lukemisen edistäminen: kirjailijavierailut, kirjavinkkaus, lukupiirit, satutunnit ym.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha826","Sadut elämään",6613,"KiVa","Mikkeli","Etelä-Savo","Mikkelin kaupunginkirjasto - Etelä-Savon maakuntakirjasto","Mikkeli",1024,"suomi",9000,,,"Mikkeli","kunnat",,,,"Lukemisen edistäminen: kirjailijavierailut, kirjavinkkaus, lukupiirit, satutunnit ym.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha830","Pulinapöksä -tarinan taikaa lapsiperheille",2610,"KiVa","Suomussalmi","Kainuu","Suomussalmen kunnankirjasto","Suomussalmi",1025,"suomi",2000,,,"Suomussalmi","kunnat",,,,"Lukemisen edistäminen: kirjailijavierailut, kirjavinkkaus, lukupiirit, satutunnit ym.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha832","Tuutikki 2",6660,"KiVa","Vaala","Kainuu","Vaalan kirjasto","Vaala",1025,"suomi",5000,,,"Vaala","kunnat",,,,"Lukemisen edistäminen: kirjailijavierailut, kirjavinkkaus, lukupiirit, satutunnit ym.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"Normaaliavustus","Valtionavustukset kirjastoille vanha834","Maailma on sana (Samuli Paronen) - kirjan ja kirjaston juhlavuodet",1980,"KiVa","Riihimäki","Kanta-Häme","Riihimäen kaupunginkirjasto","Riihimäki",1023,"suomi",8000,,,"Riihimäki","kunnan- tai kaupunginosat",,,,"Lukemisen edistäminen: kirjailijavierailut, kirjavinkkaus, lukupiirit, satutunnit ym.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
